,words,vectors
1146,"['another', 'bad', 'best', 'better', 'day', 'even', 'feel', 'friend', 'get', 'going', 'good', 'group', 'hard', 'help', 'know', 'learn', 'lot', 'make', 'much', 'need', 'nt', 'one', 'people', 'self', 'someone', 'something', 'take', 'teacher', 'thing', 'think', 'time', 'try', 'want', 'way', 'work', 'working', 'would']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.040053475769511605, 0.0, 0.036308124398007506, 0.03818119624997167, 0.06073622914276332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03323561868648794, 0.0, 0.0, 0.07152880988045189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03857783722131824, 0.0, 0.10628148657542058, 0.0, 0.0, 0.024165350797762608, 0.0, 0.0, 0.0, 0.09171184307551292, 0.024181857465576603, 0.48305659926064787, 0.07248258802436543, 0.26466003653415127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3118327186451848, 0.034787246401385696, 0.0, 0.0, 0.06526120510808857, 0.07608289874793642, 0.0, 0.0, 0.0, 0.11607860372472015, 0.0, 0.029367626756521565, 0.0, 0.0, 0.15248469939014658, 0.20331293252019542, 0.0, 0.0, 0.0, 0.02237318439589743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04561168458617889, 0.07859959670432592, 0.030261868536136997, 0.0, 0.0, 0.0, 0.06375454072626999, 0.038106674179001744, 0.0, 0.05109543427028936, 0.07642900220585205, 0.09458140402977301, 0.03939973270494031, 0.0, 0.02521126165186407, 0.060102659890773354, 0.5688978496393416, 0.31129094479250796, 0.0, 0.0913536228434677, 0.0]"
1147,"['another', 'better', 'could', 'even', 'everyone', 'first', 'go', 'going', 'kid', 'like', 'lot', 'make', 'may', 'much', 'nt', 'one', 'parent', 'people', 'say', 'school', 'student', 'teacher', 'thing', 'time', 'want', 'work', 'would', 'year']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.12183890455965188, 0.0, 0.0, 0.0, 0.04618847355733817, 0.0, 0.0, 0.0, 0.0, 0.056528098241390254, 0.0, 0.0, 0.0, 0.05439597733315597, 0.0, 0.06462238038699875, 0.0, 0.0, 0.0, 0.0, 0.053143825434158395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08852431491391458, 0.0, 0.046496466206697284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07273325874609489, 0.0, 0.0, 0.0, 0.03564888862642575, 0.19851844534962376, 0.30858269221594414, 0.0, 0.20390044295465654, 0.0, 0.17655009520296472, 0.0, 0.0, 0.0, 0.0, 0.1546147026266747, 0.038653675656668676, 0.0, 0.0, 0.13762020799397204, 0.034028560891863874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10903920804037635, 0.3209979206416156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4075714959906037, 0.0, 0.0, 0.057958458650363434, 0.0, 0.03885687583841654, 0.0, 0.35963466457364024, 0.0, 0.0, 0.03834514287731355, 0.0, 0.0824063680756469, 0.0, 0.0, 0.13894456250006756, 0.5075587824361947]"
1148,"['able', 'agree', 'better', 'class', 'day', 'every', 'example', 'friend', 'future', 'go', 'help', 'home', 'idea', 'important', 'job', 'know', 'like', 'many', 'much', 'name', 'parent', 'people', 'reason', 'school', 'someone', 'student', 'time', 'try', 'work', 'would']","[0.11676242998692699, 0.0, 0.1074368521836594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0810335982330088, 0.0, 0.0, 0.2855220519231908, 0.0, 0.0, 0.0886851821286385, 0.0, 0.0, 0.0, 0.21611959672610315, 0.0, 0.07785995833616237, 0.0, 0.0, 0.0, 0.0, 0.09453304783998331, 0.31604346054172056, 0.0, 0.0, 0.0, 0.07765404673615617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.282485170667164, 0.0, 0.0, 0.2218851642545612, 0.0, 0.0, 0.1000267336570147, 0.09783158162101913, 0.0, 0.10253415319370363, 0.0, 0.0, 0.07564431430570194, 0.0, 0.0, 0.06254282715840284, 0.0, 0.0, 0.17501089908629275, 0.0, 0.0, 0.10324718398928746, 0.282253391240055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1207212512606935, 0.05970010522940703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09051381136620824, 0.0, 0.28158125319527194, 0.0, 0.0, 0.10486670362171728, 0.0, 0.0, 0.3177991998018427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18928417855298396, 0.10513336621526094, 0.0, 0.0, 0.0, 0.3614367399581719, 0.0, 0.0, 0.16251064370442353, 0.0]"
1149,"['always', 'better', 'come', 'even', 'every', 'generic', 'go', 'help', 'know', 'life', 'like', 'name', 'never', 'nt', 'one', 'parent', 'people', 'person', 'something', 'success', 'thing', 'think', 'time', 'try', 'want', 'world']","[0.0, 0.0, 0.0, 0.0, 0.15426290099108955, 0.0, 0.0, 0.0, 0.0, 0.06866742174474111, 0.0, 0.0, 0.0, 0.09210443633856372, 0.0, 0.0, 0.0, 0.0, 0.08086934312986765, 0.09156927385244452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11929266997147076, 0.0, 0.0, 0.06580360854869918, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11968818350544254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19230171729825168, 0.0, 0.06288215673993469, 0.05299844488264476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11958997920488015, 0.0, 0.442746510644301, 0.0, 0.11493119576709669, 0.11493119576709669, 0.0, 0.0, 0.3068955564592274, 0.10117907617048695, 0.14998684112139785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41056308938845404, 0.0, 0.0, 0.22929227140259653, 0.0, 0.0, 0.0, 0.28883845637021277, 0.05760628213805082, 0.16039836316943992, 0.3563577259195139, 0.0, 0.11401381751878739, 0.0, 0.0, 0.0, 0.18489775648051401, 0.0, 0.0]"
1150,"['agree', 'also', 'another', 'different', 'every', 'example', 'feel', 'good', 'help', 'idea', 'important', 'job', 'know', 'learn', 'life', 'like', 'make', 'need', 'never', 'new', 'nt', 'one', 'others', 'person', 'problem', 'reason', 'self', 'something', 'teacher', 'thing', 'try', 'use', 'want']","[0.0, 0.0, 0.12981886973613221, 0.05975521413131674, 0.0, 0.04304778376552477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.171833915491673, 0.0, 0.043523864180933014, 0.0, 0.09408030469493105, 0.0, 0.0, 0.08292365957957762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02598963888220819, 0.0, 0.0, 0.28444542714992826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04028834067895929, 0.0394041867149645, 0.0, 0.04129826841353464, 0.0, 0.0, 0.12187077569180116, 0.523430080651, 0.4184399491109424, 0.125953664358523, 0.0, 0.05451379038700955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15781542326018155, 0.04208843902577292, 0.2527858788945941, 0.218512151260695, 0.05462803781517375, 0.0, 0.28571278547073164, 0.0, 0.0, 0.10693554661819503, 0.0, 0.0, 0.0, 0.13792960034341314, 0.0, 0.03645676645782507, 0.0, 0.0, 0.0, 0.09804302360903897, 0.0, 0.22766924558721596, 0.0, 0.0, 0.0, 0.0, 0.08191088731079059, 0.0, 0.08237282146986395, 0.0, 0.0, 0.1693806733439879, 0.047478886123062954, 0.027095999016185875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1151,"['agree', 'better', 'class', 'come', 'day', 'different', 'first', 'hard', 'help', 'important', 'keep', 'know', 'learn', 'life', 'like', 'lot', 'make', 'much', 'need', 'never', 'nt', 'one', 'people', 'person', 'play', 'really', 'take', 'teacher', 'thing', 'think', 'time', 'use', 'want', 'world']","[0.0, 0.0, 0.07974265430082882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12029083278800468, 0.0, 0.0, 0.21192249976621375, 0.08067376835423486, 0.0, 0.06582463722969795, 0.0, 0.1583262804713419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13840498563087106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07177751236075572, 0.052417110264722545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29045340902475886, 0.0, 0.0, 0.08625736717893703, 0.0, 0.11229067648391654, 0.2755908227485206, 0.05507813464928793, 0.2785262753173377, 0.06462637557517942, 0.05022853399850432, 0.0, 0.0, 0.0, 0.07663296469555395, 0.0, 0.5234751476126441, 0.07755984588640089, 0.0, 0.30200280353188136, 0.05033380058864689, 0.0, 0.0, 0.0, 0.08862219538773451, 0.06568632390481749, 0.0, 0.09381529834625475, 0.0, 0.0, 0.07298773652045848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06313436729792059, 0.15094396331384496, 0.0, 0.20239361010018153, 0.10091405030417626, 0.04683068087029787, 0.0, 0.2624798050819454, 0.14979611193562337, 0.0, 0.0, 0.0, 0.16195092623656052, 0.0, 0.0]"
1152,"['able', 'also', 'always', 'bad', 'class', 'even', 'friend', 'going', 'good', 'hard', 'help', 'high', 'high school', 'job', 'keep', 'know', 'learn', 'life', 'need', 'never', 'one', 'parent', 'really', 'reason', 'school', 'something', 'start', 'thing', 'think', 'time', 'want', 'work', 'would']","[0.08461976535452853, 0.0, 0.0, 0.05375900349863542, 0.06596515286687059, 0.0, 0.0, 0.1404267345749934, 0.0, 0.0, 0.0, 0.0, 0.06897426692241394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13832382374588592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20552923557766237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11823611435438817, 0.1402900591596739, 0.0, 0.07008412936888532, 0.15354144004624837, 0.08927981257235228, 0.09644060493753316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07430828550800044, 0.16844474770884685, 0.0, 0.05482075122682336, 0.20181679023622448, 0.26889362609535683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5111252641675507, 0.15146009088788928, 0.0, 0.0, 0.04914632001110027, 0.0, 0.0, 0.3499551681522458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21379740536001232, 0.06559693456200037, 0.0, 0.15305012650228608, 0.0, 0.0, 0.0, 0.05852099841462286, 0.24946040448957316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19761871771767148, 0.09853327489408728, 0.13717753883908984, 0.0, 0.0, 0.1950161407115433, 0.0, 0.052387899308348744, 0.0, 0.0, 0.11777429211966019, 0.0]"
1153,"['also', 'bad', 'best', 'class', 'come', 'day', 'decision', 'every', 'example', 'first', 'future', 'generic', 'give', 'go', 'going', 'good', 'help', 'high', 'high school', 'homework', 'idea', 'important', 'job', 'keep', 'kid', 'know', 'life', 'like', 'lot', 'make', 'many', 'much', 'name', 'need', 'never', 'nt', 'parent', 'people', 'person', 'reason', 'school', 'see', 'start', 'student', 'take', 'teacher', 'thing', 'think', 'time', 'try', 'want', 'work', 'year']","[0.0, 0.0, 0.0, 0.04664148473556869, 0.0, 0.0, 0.0, 0.060917343801876515, 0.19217988513232712, 0.0, 0.0, 0.0, 0.29921148165353095, 0.022780514373389522, 0.0, 0.0743497731728591, 0.09398461930072773, 0.0, 0.0, 0.04529630150470954, 0.0, 0.06527437958175622, 0.0, 0.0, 0.0, 0.019541276110150368, 0.0, 0.044159499629371934, 0.08851522763580315, 0.0, 0.019429541095039405, 0.14647894270465323, 0.0, 0.0512910169827937, 0.1487641314779012, 0.0, 0.0, 0.014801449816424415, 0.10327927092605683, 0.11156290631260535, 0.0, 0.02914562522815681, 0.0, 0.08385803332775099, 0.10252214248308962, 0.0, 0.06447010805056419, 0.04871440203964052, 0.05348883637702539, 0.03170844032483097, 0.0, 0.15552865121264944, 0.013108291884859806, 0.01824908031103721, 0.08510066139587841, 0.07336073703366798, 0.0, 0.0, 0.04327895893141028, 0.088735831252771, 0.11496953659856093, 0.02190121051808141, 0.0, 0.15634485413107416, 0.0, 0.0, 0.0, 0.10120741067382737, 0.0500499539569517, 0.1483870929919455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01897070396249254, 0.0, 0.4278685234293794, 0.04074308233005319, 0.0, 0.0, 0.0, 0.024048072345323638, 0.5661614819622177, 0.0, 0.17827769683076114, 0.021311643152386116, 0.0, 0.1714546365452142, 0.05699185795652904, 0.06611981939389823, 0.044069605222582076, 0.0, 0.15509691298282763, 0.0, 0.10605445741360742, 0.0, 0.0, 0.0, 0.06998705561292519]"
1154,"['also', 'best', 'change', 'different', 'every', 'everyone', 'example', 'first', 'get', 'going', 'help', 'high', 'know', 'life', 'like', 'lot', 'make', 'may', 'need', 'never', 'nt', 'one', 'others', 'people', 'person', 'problem', 'really', 'see', 'someone', 'start', 'thing', 'think', 'time', 'want', 'way', 'work']","[0.0, 0.0, 0.0, 0.024257036078357688, 0.0, 0.0, 0.0, 0.0, 0.0999478132743592, 0.0, 0.0, 0.5901877572133816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41852563477460636, 0.0, 0.0706723226787418, 0.07414804030826778, 0.07638193180038527, 0.0, 0.0, 0.0, 0.0304887446642271, 0.0, 0.0, 0.0, 0.021086068592782385, 0.0, 0.0, 0.0, 0.10670055265187423, 0.0, 0.0, 0.0, 0.09237423831884285, 0.24170801097809036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04947223176804162, 0.0, 0.04853186975164864, 0.04090371191818501, 0.05694526261477672, 0.13277599279752564, 0.0, 0.07798546041652393, 0.0, 0.0, 0.0, 0.1793780931070967, 0.03417076815041896, 0.0, 0.044351419484850836, 0.044351419484850836, 0.0, 0.0662755825312936, 0.0, 0.07808907965110785, 0.02893961584313042, 0.0, 0.0, 0.0, 0.33594691346442707, 0.032156420554488904, 0.0, 0.0, 0.0, 0.286057288248028, 0.0, 0.0342920014143949, 0.0, 0.07504070187336312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11146143095728185, 0.15560999404124895, 0.041264660084266366, 0.0, 0.0, 0.06599611116148286, 0.18355416682550266, 0.09455347613534107, 0.0, 0.0, 0.0, 0.0]"
1155,"['able', 'always', 'best', 'change', 'come', 'everyone', 'example', 'get', 'go', 'goal', 'life', 'like', 'lot', 'many', 'may', 'people', 'problem', 'really', 'school', 'something', 'take', 'think', 'time', 'way', 'would']","[0.19419314381800906, 0.0, 0.0, 0.0, 0.05046094673816697, 0.0, 0.0, 0.0, 0.3388890913206631, 0.0, 0.0, 0.1876055859161179, 0.0, 0.060256575321341974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1257054115546275, 0.25898519050231195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10724354626925693, 0.0, 0.08610008925858059, 0.07291486204157745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12341631623606746, 0.03467264892915879, 0.14481153466732963, 0.0, 0.048511489954129745, 0.26442221146182227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19858016182195823, 0.0, 0.0, 0.0, 0.0, 0.6961056006062655, 0.05451575069442511, 0.0, 0.0, 0.03902592983342823, 0.0, 0.0, 0.0, 0.04476643888060667, 0.0, 0.0, 0.0, 0.04715610583291567, 0.0, 0.0, 0.0, 0.03768718876769868, 0.06995722418271547, 0.0, 0.0, 0.0, 0.13336496624535538, 0.0, 0.0, 0.0, 0.1801861141372484, 0.0]"
1156,"['agree', 'also', 'another', 'bad', 'better', 'day', 'example', 'feel', 'first', 'get', 'go', 'good', 'help', 'home', 'homework', 'hour', 'job', 'learn', 'many', 'much', 'need', 'reason', 'school', 'student', 'teacher', 'thing', 'think', 'time', 'work', 'working', 'would']","[0.0, 0.0, 0.039540122122152306, 0.1092011570732392, 0.0, 0.03933437328417386, 0.0, 0.17828132151848725, 0.0, 0.02982289880062139, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16319460504097985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028654900050262166, 0.0, 0.0, 0.03788522770137436, 0.06862763827141001, 0.0, 0.0, 0.0, 0.04746299343867371, 0.0, 0.05715823628149704, 0.0, 0.0, 0.11873853516848915, 0.0, 0.0, 0.02599084466562472, 0.0, 0.0, 0.08166068079434627, 0.05117873096100059, 0.7993171137126027, 0.0, 0.0, 0.0, 0.03773577554226909, 0.0, 0.0, 0.0, 0.034162691481626775, 0.0, 0.0, 0.0, 0.0, 0.06440948503173084, 0.0, 0.0, 0.07599638635588521, 0.0, 0.1730422398233825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23318339635735977, 0.0, 0.155446063138796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11696004597199414, 0.0, 0.0, 0.07484504742613107, 0.0, 0.0250890446595696, 0.07505682951965667, 0.09288333110606647, 0.0, 0.0, 0.0, 0.0, 0.15962403082638738, 0.26203042637110874, 0.0, 0.02990450002778378, 0.0]"
1157,"['also', 'attitude', 'bad', 'best', 'change', 'could', 'failure', 'generic', 'go', 'good', 'hard', 'help', 'idea', 'keep', 'know', 'life', 'lot', 'make', 'may', 'might', 'name', 'need', 'never', 'nt', 'one', 'people', 'positive', 'say', 'see', 'success', 'think', 'try', 'working']","[0.0, 0.0, 0.0, 0.13284244316507285, 0.0, 0.0, 0.8026218496726377, 0.04337559592950055, 0.04561326612438886, 0.0, 0.0, 0.05050208894872162, 0.0, 0.0, 0.1332022278905618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15174590382986866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06302639786832084, 0.0, 0.0, 0.03476629716271259, 0.0, 0.0, 0.02888891937114735, 0.0, 0.04329575683399751, 0.0632353611965821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0447827163257946, 0.0, 0.0, 0.0, 0.26014958388011594, 0.0, 0.033866524931496986, 0.0, 0.03322279424592524, 0.0, 0.03898223482450185, 0.12119017907432662, 0.0, 0.21354173402757956, 0.15340390925309638, 0.0, 0.06318347650558553, 0.0350841122398813, 0.04678362508166171, 0.0, 0.03036104093248673, 0.03036104093248673, 0.0, 0.0, 0.0, 0.08018455005066934, 0.0, 0.0, 0.0, 0.2437801485782821, 0.0, 0.0, 0.0, 0.04282314427177451, 0.0, 0.043516066996087295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06057147488193185, 0.0, 0.0, 0.0, 0.0, 0.030435369236146974, 0.0, 0.18827597557020634, 0.0, 0.0, 0.0, 0.0, 0.05312636324200945, 0.0, 0.0, 0.0]"
1158,"['bad', 'come', 'example', 'friend', 'get', 'go', 'good', 'life', 'like', 'lot', 'many', 'others', 'people', 'say', 'thing', 'think', 'way', 'work']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6060604104945851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13598460173165616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09741121694199653, 0.0, 0.0, 0.0, 0.0, 0.11827105264519246, 0.0, 0.0, 0.08067429902846412, 0.0, 0.0971535992914389, 0.0, 0.0, 0.1614588107218578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1856806334251965, 0.078247831551476, 0.21786987575348288, 0.0, 0.3284363045348055, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3803508562932436, 0.0, 0.14938255879494292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11966826894184113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25586769117120833, 0.08505092311720037, 0.0, 0.0, 0.0, 0.0, 0.30097266104346737, 0.09043927954562231, 0.0, 0.0, 0.0, 0.0]"
1159,"['best', 'better', 'day', 'different', 'every', 'example', 'first', 'future', 'get', 'goal', 'going', 'help', 'learn', 'life', 'like', 'lot', 'make', 'nt', 'one', 'others', 'people', 'person', 'reason', 'self', 'something', 'thing', 'think', 'time', 'try', 'way', 'work', 'working', 'world']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07274944582030599, 0.231450423000009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12665254514851915, 0.0, 0.1523170292273691, 0.0, 0.23148255710403604, 0.0, 0.05559644605639383, 0.0, 0.0, 0.0, 0.06657592213620803, 0.0, 0.15044869088011423, 0.0, 0.13813206902273187, 0.0, 0.0, 0.18783192288368802, 0.2912422175574355, 0.0, 0.0, 0.0, 0.05042762637028621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06628270315959839, 0.2649382597819281, 0.1339774252632059, 0.06217349076880074, 0.048322117202032694, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048423388413859805, 0.048423388413859805, 0.0, 0.2170813231601653, 0.0, 0.4689220397703201, 0.1263864178235339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12926403605954043, 0.0, 0.0, 0.0, 0.08690730261175537, 0.0, 0.17298050205741428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14603384226525565, 0.048541936006687304, 0.04505322910146869, 0.22521363927313198, 0.0, 0.0, 0.1717770379987769, 0.10323456958003704, 0.2541966721105687, 0.23370615312445298, 0.0, 0.0]"
1160,"['agree', 'another', 'class', 'family', 'friend', 'good', 'idea', 'know', 'life', 'like', 'much', 'people', 'person', 'take', 'think', 'want']","[0.0, 0.0, 0.11850496927851104, 0.0, 0.0, 0.11788832323861259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1049788202830506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11673704245203621, 0.0, 0.0, 0.10427181830430714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14234762774729912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11033146223226015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08343717226159252, 0.0, 0.16370241777777694, 0.34492986625891797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3416510476077839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5268031586808379, 0.09761596054970817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09382351669450949, 0.0, 0.0, 0.0, 0.3749190610696235, 0.0, 0.0, 0.0, 0.44522178998465933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1161,"['better', 'could', 'day', 'get', 'go', 'hard', 'help', 'hour', 'job', 'keep', 'kid', 'know', 'learn', 'life', 'lot', 'many', 'may', 'need', 'never', 'new', 'nt', 'one', 'people', 'see', 'start', 'student', 'take', 'teacher', 'want', 'way', 'work', 'would']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049175265519490724, 0.0, 0.0, 0.0, 0.0, 0.18055051571782801, 0.05381863170237087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03913109386683756, 0.0, 0.047124383591273154, 0.0, 0.0, 0.0, 0.0, 0.05868573933458821, 0.04285655449031347, 0.0, 0.0, 0.0, 0.0, 0.087866779961871, 0.0, 0.0, 0.0, 0.12444576862101159, 0.07052455845096478, 0.07743657747201725, 0.09180955362062257, 0.3943183407456374, 0.18012889813276506, 0.0, 0.21135570216377705, 0.0, 0.05310271059805616, 0.07236190943749714, 0.0, 0.0, 0.0, 0.1426655092499748, 0.06341341109236841, 0.1269550120946716, 0.041153227576601045, 0.041153227576601045, 0.0, 0.0, 0.0, 0.03622902833163036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05898436131721655, 0.0, 0.0, 0.0, 0.06962949816650657, 0.04821413701511818, 0.0, 0.3613333522307984, 0.06170636034754247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6531958948706582, 0.0486622943220468, 0.2193380035381687, 0.0, 0.0, 0.049309818570126535, 0.0]"
1162,"['agree', 'also', 'always', 'best', 'come', 'day', 'decision', 'even', 'example', 'feel', 'first', 'generic', 'good', 'hard', 'know', 'life', 'like', 'make', 'may', 'might', 'much', 'name', 'never', 'nt', 'one', 'others', 'people', 'say', 'see', 'self', 'something', 'thing', 'think', 'time', 'try', 'want', 'way', 'world', 'would']","[0.0, 0.0, 0.19898201970112292, 0.06869309457683433, 0.16858015177957292, 0.0, 0.0, 0.0, 0.09434684666097061, 0.0, 0.0, 0.0, 0.0, 0.10065271531762482, 0.0, 0.16425236126010032, 0.13841957173951744, 0.0, 0.17674977005566506, 0.0, 0.0, 0.07210157152170936, 0.0, 0.0, 0.09532695803983085, 0.17268113169170857, 0.0, 0.0, 0.13036430846806546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05975407327065861, 0.0, 0.2686598753933823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07004979266203981, 0.0, 0.06871829493247632, 0.11583453733848363, 0.0, 0.1880030561299932, 0.0, 0.1104228602106475, 0.10576729340119688, 0.09561120221356667, 0.1306892111852555, 0.0, 0.09676762654502882, 0.0, 0.12559804270596533, 0.06279902135298267, 0.0, 0.09384235658986531, 0.0, 0.27642394749731314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08857573617140015, 0.0, 0.09000898310970008, 0.3381233984991214, 0.0, 0.14955591499862905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12625830449663478, 0.06295276261432711, 0.058428350205128286, 0.4867894284479091, 0.0, 0.06229776096132118, 0.14851542103360552, 0.0, 0.0, 0.10102912511994051, 0.1504916397399533, 0.0]"
